,Track,Distance,Condish,Par Time
6,leeton,1050,heavy,
7,leeton,1600,good,96.76625
8,leeton,1600,soft,98.7
9,leeton,1600,heavy,
10,leeton,1150,good,67.43368421052632
11,leeton,1150,soft,69.25142857142859
12,leeton,1150,heavy,
,Track,Distance,Condish,Par Time
1,port-lincoln,1000,good,60.014285714285705
2,port-lincoln,1000,soft,60.86956521739131
3,port-lincoln,1000,heavy,
4,port-lincoln,1350,good,83.07419354838707
5,port-lincoln,1350,soft,83.95875
6,port-lincoln,1350,heavy,
7,port-lincoln,1750,good,110.34499999999997
8,port-lincoln,1750,soft,111.56799999999998
9,port-lincoln,1750,heavy,
10,port-lincoln,1250,good,76.41937500000002
11,port-lincoln,1250,soft,78.1375
12,port-lincoln,1250,heavy,
13,port-lincoln,1210,good,73.95182795698928
14,port-lincoln,1210,soft,74.58333333333334
15,port-lincoln,1210,heavy,
16,port-lincoln,1960,good,121.88818181818183
17,port-lincoln,1960,soft,122.32
18,port-lincoln,1960,heavy,
19,port-lincoln,1390,good,85.8021818181818
20,port-lincoln,1390,soft,85.93166666666667
21,port-lincoln,1390,heavy,
,Track,Distance,Condish,Par Time
1,ipswich,800,good,45.329375
2,ipswich,800,soft,45.76666666666667
3,ipswich,800,heavy,46.815
4,ipswich,1100,good,64.19451612903227
5,ipswich,1100,soft,64.47611111111111
6,ipswich,1100,heavy,66.072
7,ipswich,2150,good,134.22142857142856
8,ipswich,2150,soft,134.495
9,ipswich,2150,heavy,
10,ipswich,1500,good,
11,ipswich,1500,soft,91.10249999999999
12,ipswich,1500,heavy,
13,ipswich,1200,good,70.31119047619048
14,ipswich,1200,soft,71.0
15,ipswich,1200,heavy,71.32749999999999
16,ipswich,2200,good,135.03666666666666
17,ipswich,2200,soft,138.94
18,ipswich,2200,heavy,141.56
19,ipswich,1700,good,104.10000000000001
20,ipswich,1700,soft,104.38999999999999
21,ipswich,1700,heavy,
22,ipswich,1535,good,92.61
23,ipswich,1535,soft,
24,ipswich,1535,heavy,
25,ipswich,1690,good,103.08399999999999
26,ipswich,1690,soft,103.9675
27,ipswich,1690,heavy,
28,ipswich,1525,good,91.91666666666667
29,ipswich,1525,soft,
30,ipswich,1525,heavy,
31,ipswich,1520,good,91.4
32,ipswich,1520,soft,
33,ipswich,1520,heavy,
34,ipswich,1680,good,102.97444444444444
35,ipswich,1680,soft,103.58
36,ipswich,1680,heavy,104.71600000000001
37,ipswich,2170,good,135.43333333333334
38,ipswich,2170,soft,
39,ipswich,2170,heavy,
40,ipswich,1666,good,101.90631578947368
41,ipswich,1666,soft,102.8875
42,ipswich,1666,heavy,104.22
43,ipswich,1350,good,80.48576923076922
44,ipswich,1350,soft,81.25380952380952
45,ipswich,1350,heavy,82.55714285714285
46,ipswich,2180,good,135.68
47,ipswich,2180,soft,137.81
48,ipswich,2180,heavy,
49,ipswich,1010,good,58.52
50,ipswich,1010,soft,
51,ipswich,1010,heavy,
52,ipswich,1000,good,
53,ipswich,1000,soft,57.855000000000004
54,ipswich,1000,heavy,59.615
55,ipswich,2500,good,163.36
56,ipswich,2500,soft,159.6
57,ipswich,2500,heavy,
58,ipswich,1710,good,103.70666666666666
59,ipswich,1710,soft,107.84
60,ipswich,1710,heavy,105.65
61,ipswich,1650,good,
62,ipswich,1650,soft,
63,ipswich,1650,heavy,
64,ipswich,1150,good,
65,ipswich,1150,soft,
66,ipswich,1150,heavy,
67,ipswich,2550,good,
68,ipswich,2550,soft,
69,ipswich,2550,heavy,
70,ipswich,2210,good,137.71
71,ipswich,2210,soft,
72,ipswich,2210,heavy,
,Track,Distance,Condish,Par Time
1,moe,2050,good,130.54142857142855
2,moe,2050,soft,131.60166666666666
3,moe,2050,heavy,134.134
4,moe,1100,good,66.5425
5,moe,1100,soft,67.22625000000001
6,moe,1100,heavy,68.41
7,moe,1600,good,99.42428571428573
8,moe,1600,soft,101.26695652173912
9,moe,1600,heavy,103.12
10,moe,1200,good,73.14533333333333
11,moe,1200,soft,74.46
12,moe,1200,heavy,75.884
13,moe,1000,good,59.48166666666666
14,moe,1000,soft,61.15500000000001
15,moe,1000,heavy,61.73777777777778
16,moe,1217,good,74.3175
17,moe,1217,soft,75.573125
18,moe,1217,heavy,76.73375000000001
19,moe,1628,good,100.3725
20,moe,1628,soft,102.9211111111111
21,moe,1628,heavy,105.3675
22,moe,1017,good,60.87
23,moe,1017,soft,61.72666666666666
24,moe,1017,heavy,62.832499999999996
25,moe,2088,good,133.21
26,moe,2088,soft,134.5557142857143
27,moe,2088,heavy,139.485
28,moe,2447,good,158.51
29,moe,2447,soft,162.035
30,moe,2447,heavy,164.485
31,moe,1117,good,66.71666666666665
32,moe,1117,soft,68.31
33,moe,1117,heavy,69.61
34,moe,1014,good,60.01
35,moe,1014,soft,61.65
36,moe,1014,heavy,63.22
37,moe,1214,good,74.16
38,moe,1214,soft,75.624
39,moe,1214,heavy,76.545
40,moe,1623,good,100.15
41,moe,1623,soft,102.59333333333332
42,moe,1623,heavy,
43,moe,2082,good,131.08
44,moe,2082,soft,133.01999999999998
45,moe,2082,heavy,
46,moe,2400,good,156.81200000000004
47,moe,2400,soft,157.3185714285714
48,moe,2400,heavy,160.78333333333333
49,moe,1114,good,66.545
50,moe,1114,soft,68.47999999999999
51,moe,1114,heavy,69.47
52,moe,2439,good,
53,moe,2439,soft,159.57
54,moe,2439,heavy,164.54
55,moe,1008,good,
56,moe,1008,soft,
57,moe,1008,heavy,62.01
58,moe,1208,good,74.31
59,moe,1208,soft,
60,moe,1208,heavy,76.11166666666666
61,moe,1614,good,101.07000000000001
62,moe,1614,soft,
63,moe,1614,heavy,104.73750000000001
64,moe,1108,good,67.30333333333334
65,moe,1108,soft,
66,moe,1108,heavy,68.94
67,moe,2423,good,162.82999999999998
68,moe,2423,soft,
69,moe,2423,heavy,163.54000000000002
70,moe,1011,good,
71,moe,1011,soft,61.87
72,moe,1011,heavy,
73,moe,1619,good,
74,moe,1619,soft,104.458
75,moe,1619,heavy,
76,moe,1111,good,
77,moe,1111,soft,68.715
78,moe,1111,heavy,
79,moe,1211,good,
80,moe,1211,soft,75.7075
81,moe,1211,heavy,
82,moe,2431,good,
83,moe,2431,soft,162.46
84,moe,2431,heavy,
85,moe,2075,good,
86,moe,2075,soft,135.39
87,moe,2075,heavy,
88,moe,1216,good,
89,moe,1216,soft,
90,moe,1216,heavy,
91,moe,1116,good,
92,moe,1116,soft,
93,moe,1116,heavy,
94,moe,2087,good,
95,moe,2087,soft,
96,moe,2087,heavy,
97,moe,1016,good,
98,moe,1016,soft,
99,moe,1016,heavy,
100,moe,2446,good,
101,moe,2446,soft,
102,moe,2446,heavy,
103,moe,2069,good,130.64999999999998
104,moe,2069,soft,
105,moe,2069,heavy,
,Track,Distance,Condish,Par Time
1,geraldton,1400,good,85.4937878787879
2,geraldton,1400,soft,85.4
3,geraldton,1400,heavy,
4,geraldton,1100,good,66.40142857142858
5,geraldton,1100,soft,65.60666666666667
6,geraldton,1100,heavy,
7,geraldton,1200,good,72.54607142857145
8,geraldton,1200,soft,71.705
9,geraldton,1200,heavy,
10,geraldton,1900,good,120.03076923076924
11,geraldton,1900,soft,
12,geraldton,1900,heavy,
13,geraldton,1600,good,98.8008823529412
14,geraldton,1600,soft,98.04
15,geraldton,1600,heavy,
16,geraldton,2100,good,132.24
17,geraldton,2100,soft,
18,geraldton,2100,heavy,
19,geraldton,1618,good,100.06799999999998
20,geraldton,1618,soft,
21,geraldton,1618,heavy,
22,geraldton,1413,good,86.57607142857144
23,geraldton,1413,soft,
24,geraldton,1413,heavy,
25,geraldton,1213,good,73.79285714285714
26,geraldton,1213,soft,
27,geraldton,1213,heavy,
28,geraldton,1113,good,66.93260869565216
29,geraldton,1113,soft,
30,geraldton,1113,heavy,
31,geraldton,1925,good,121.235
32,geraldton,1925,soft,
33,geraldton,1925,heavy,
34,geraldton,1220,good,74.1225
35,geraldton,1220,soft,
36,geraldton,1220,heavy,
37,geraldton,1420,good,86.20333333333333
38,geraldton,1420,soft,
39,geraldton,1420,heavy,
40,geraldton,1627,good,100.71333333333332
41,geraldton,1627,soft,
42,geraldton,1627,heavy,
43,geraldton,1120,good,66.555
44,geraldton,1120,soft,
45,geraldton,1120,heavy,
46,geraldton,1938,good,119.8
47,geraldton,1938,soft,
48,geraldton,1938,heavy,
49,geraldton,2125,good,135.28333333333333
50,geraldton,2125,soft,
51,geraldton,2125,heavy,
,Track,Distance,Condish,Par Time
1,canterbury,1100,good,63.99444444444443
2,canterbury,1100,soft,65.27
3,canterbury,1100,heavy,66.80600000000001
4,canterbury,1250,good,72.96827586206898
5,canterbury,1250,soft,74.67666666666666
6,canterbury,1250,heavy,76.60172413793103
7,canterbury,1550,good,92.94531250000001
8,canterbury,1550,soft,94.58105263157894
9,canterbury,1550,heavy,97.546
10,canterbury,1900,good,117.05842105263162
11,canterbury,1900,soft,118.84
12,canterbury,1900,heavy,122.23199999999999
13,canterbury,1200,good,69.83111111111111
14,canterbury,1200,soft,71.219375
15,canterbury,1200,heavy,73.793
16,canterbury,1580,good,
17,canterbury,1580,soft,
18,canterbury,1580,heavy,102.12
,Track,Distance,Condish,Par Time
1,longford,1800,good,107.36636363636363
2,longford,1800,soft,113.41666666666667
3,longford,1800,heavy,
4,longford,1400,good,80.90615384615383
5,longford,1400,soft,84.35749999999999
6,longford,1400,heavy,
,Track,Distance,Condish,Par Time
1,glen-innes,1000,good,57.74857142857143
2,glen-innes,1000,soft,59.68
3,glen-innes,1000,heavy,
4,glen-innes,1400,good,83.43095238095238
5,glen-innes,1400,soft,85.94800000000001
6,glen-innes,1400,heavy,
7,glen-innes,1200,good,69.75
8,glen-innes,1200,soft,72.6
9,glen-innes,1200,heavy,
10,glen-innes,1700,good,
11,glen-innes,1700,soft,105.31
12,glen-innes,1700,heavy,
,Track,Distance,Condish,Par Time
1,warrnambool,1200,good,70.82916666666665
2,warrnambool,1200,soft,72.6095
3,warrnambool,1200,heavy,73.96714285714286
4,warrnambool,1400,good,83.57444444444444
5,warrnambool,1400,soft,85.59695652173914
6,warrnambool,1400,heavy,89.26249999999999
7,warrnambool,1000,good,58.590769230769226
8,warrnambool,1000,soft,60.03000000000001
9,warrnambool,1000,heavy,60.645
10,warrnambool,1700,good,103.82750000000003
11,warrnambool,1700,soft,106.44727272727272
12,warrnambool,1700,heavy,109.09999999999998
13,warrnambool,1100,good,64.89999999999999
14,warrnambool,1100,soft,66.22125
15,warrnambool,1100,heavy,67.7625
16,warrnambool,2000,good,127.31
17,warrnambool,2000,soft,127.25399999999999
18,warrnambool,2000,heavy,132.97666666666666
19,warrnambool,4065,good,278.40999999999997
20,warrnambool,4065,soft,281.23
21,warrnambool,4065,heavy,
22,warrnambool,4652,good,333.05
23,warrnambool,4652,soft,
24,warrnambool,4652,heavy,
25,warrnambool,2350,good,150.64
26,warrnambool,2350,soft,154.137
27,warrnambool,2350,heavy,154.32333333333335
28,warrnambool,3200,good,
29,warrnambool,3200,soft,221.81846153846158
30,warrnambool,3200,heavy,229.51875
31,warrnambool,3450,good,
32,warrnambool,3450,soft,248.75666666666666
33,warrnambool,3450,heavy,254.5533333333333
34,warrnambool,5500,good,
35,warrnambool,5500,soft,412.28999999999996
36,warrnambool,5500,heavy,
37,warrnambool,1300,good,78.12272727272726
38,warrnambool,1300,soft,80.9275
39,warrnambool,1300,heavy,81.36
40,warrnambool,3300,good,
41,warrnambool,3300,soft,234.44
42,warrnambool,3300,heavy,236.97
43,warrnambool,4600,good,321.03
44,warrnambool,4600,soft,330.25
45,warrnambool,4600,heavy,
46,warrnambool,3100,good,
47,warrnambool,3100,soft,206.53
48,warrnambool,3100,heavy,
49,warrnambool,2041,good,
50,warrnambool,2041,soft,
51,warrnambool,2041,heavy,
52,warrnambool,3230,good,
53,warrnambool,3230,soft,221.79666666666665
54,warrnambool,3230,heavy,
55,warrnambool,2400,good,
56,warrnambool,2400,soft,157.23
57,warrnambool,2400,heavy,
58,warrnambool,3215,good,
59,warrnambool,3215,soft,219.18
60,warrnambool,3215,heavy,
61,warrnambool,2375,good,
62,warrnambool,2375,soft,153.32999999999998
63,warrnambool,2375,heavy,
,Track,Distance,Condish,Par Time
1,cranbourne,2520,good,162.835
2,cranbourne,2520,soft,162.47
3,cranbourne,2520,heavy,
4,cranbourne,1200,good,71.48392857142855
5,cranbourne,1200,soft,73.00925925925924
6,cranbourne,1200,heavy,74.235
7,cranbourne,1400,good,84.86428571428574
8,cranbourne,1400,soft,86.21416666666666
9,cranbourne,1400,heavy,87.67
10,cranbourne,1000,good,61.20538461538463
11,cranbourne,1000,soft,59.20466666666667
12,cranbourne,1000,heavy,60.18
13,cranbourne,2025,good,128.88555555555556
14,cranbourne,2025,soft,129.18846153846155
15,cranbourne,2025,heavy,129.075
16,cranbourne,1300,good,78.2217857142857
17,cranbourne,1300,soft,79.39736842105263
18,cranbourne,1300,heavy,80.875
19,cranbourne,1500,good,91.03
20,cranbourne,1500,soft,92.2975
21,cranbourne,1500,heavy,
22,cranbourne,1600,good,98.17433333333334
23,cranbourne,1600,soft,100.17636363636365
24,cranbourne,1600,heavy,101.36
25,cranbourne,2600,good,168.14
26,cranbourne,2600,soft,169.04500000000002
27,cranbourne,2600,heavy,
28,cranbourne,2060,good,131.22
29,cranbourne,2060,soft,130.23499999999999
30,cranbourne,2060,heavy,
31,cranbourne,2540,good,162.72
32,cranbourne,2540,soft,
33,cranbourne,2540,heavy,
34,cranbourne,2100,good,131.05
35,cranbourne,2100,soft,
36,cranbourne,2100,heavy,
37,cranbourne,2630,good,167.43
38,cranbourne,2630,soft,
39,cranbourne,2630,heavy,
40,cranbourne,2580,good,163.82
41,cranbourne,2580,soft,166.47400000000002
42,cranbourne,2580,heavy,169.11
43,cranbourne,2080,good,129.46
44,cranbourne,2080,soft,130.92166666666668
45,cranbourne,2080,heavy,135.27499999999998
46,cranbourne,3000,good,193.64
47,cranbourne,3000,soft,
48,cranbourne,3000,heavy,
49,cranbourne,2550,good,
50,cranbourne,2550,soft,
51,cranbourne,2550,heavy,
,Track,Distance,Condish,Par Time
1,sunshine-coast,1000,good,58.10487804878047
2,sunshine-coast,1000,soft,58.88310344827584
3,sunshine-coast,1000,heavy,59.86615384615386
4,sunshine-coast,1400,good,85.0515
5,sunshine-coast,1400,soft,86.1804
6,sunshine-coast,1400,heavy,87.04083333333334
7,sunshine-coast,1600,good,97.86739130434782
8,sunshine-coast,1600,soft,99.12045454545455
9,sunshine-coast,1600,heavy,100.566
10,sunshine-coast,1200,good,71.93074074074073
11,sunshine-coast,1200,soft,72.74714285714286
12,sunshine-coast,1200,heavy,73.21714285714286
13,sunshine-coast,1800,good,111.5775
14,sunshine-coast,1800,soft,113.08099999999999
15,sunshine-coast,1800,heavy,114.47500000000001
16,sunshine-coast,1300,good,78.2075
17,sunshine-coast,1300,soft,79.09333333333332
18,sunshine-coast,1300,heavy,80.2475
19,sunshine-coast,2200,good,141.46833333333333
20,sunshine-coast,2200,soft,139.8875
21,sunshine-coast,2200,heavy,147.4
22,sunshine-coast,2400,good,
23,sunshine-coast,2400,soft,155.98
24,sunshine-coast,2400,heavy,
,Track,Distance,Condish,Par Time
1,naracoorte,1100,good,66.49624999999999
2,naracoorte,1100,soft,67.04857142857144
3,naracoorte,1100,heavy,69.39
4,naracoorte,1430,good,87.94018518518517
5,naracoorte,1430,soft,89.93959999999998
6,naracoorte,1430,heavy,91.64454545454545
7,naracoorte,1000,good,59.62689655172412
8,naracoorte,1000,soft,60.91823529411766
9,naracoorte,1000,heavy,61.086666666666666
10,naracoorte,2000,good,126.34
11,naracoorte,2000,soft,129.48999999999998
12,naracoorte,2000,heavy,132.54250000000002
13,naracoorte,1200,good,72.5240625
14,naracoorte,1200,soft,73.88799999999998
15,naracoorte,1200,heavy,76.62
16,naracoorte,3160,good,205.68
17,naracoorte,3160,soft,
18,naracoorte,3160,heavy,216.86
19,naracoorte,2350,good,
20,naracoorte,2350,soft,160.4
21,naracoorte,2350,heavy,
22,naracoorte,1800,good,115.768
23,naracoorte,1800,soft,120.36333333333334
24,naracoorte,1800,heavy,
25,naracoorte,2830,good,
26,naracoorte,2830,soft,195.92
27,naracoorte,2830,heavy,
,Track,Distance,Condish,Par Time
1,colac,1200,good,71.06160000000001
2,colac,1200,soft,72.62857142857143
3,colac,1200,heavy,75.485
4,colac,1600,good,98.13041666666665
5,colac,1600,soft,100.31375
6,colac,1600,heavy,104.55
7,colac,2000,good,125.63199999999998
8,colac,2000,soft,127.985
9,colac,2000,heavy,134.44
10,colac,1000,good,58.06125
11,colac,1000,soft,
12,colac,1000,heavy,61.69
13,colac,1100,good,64.82785714285716
14,colac,1100,soft,66.2175
15,colac,1100,heavy,
16,colac,2850,good,187.845
17,colac,2850,soft,
18,colac,2850,heavy,
19,colac,3350,good,220.07
20,colac,3350,soft,
21,colac,3350,heavy,
,Track,Distance,Condish,Par Time
1,newcastle,1400,good,85.39608695652174
2,newcastle,1400,soft,86.02730769230769
3,newcastle,1400,heavy,87.19
4,newcastle,1600,good,98.95176470588235
5,newcastle,1600,soft,100.03692307692306
6,newcastle,1600,heavy,100.7811111111111
7,newcastle,1300,good,78.97538461538463
8,newcastle,1300,soft,79.54363636363637
9,newcastle,1300,heavy,80.15
10,newcastle,900,good,52.28476190476191
11,newcastle,900,soft,52.376799999999996
12,newcastle,900,heavy,53.35846153846155
13,newcastle,1200,good,72.53615384615385
14,newcastle,1200,soft,72.35814814814815
15,newcastle,1200,heavy,73.90473684210525
16,newcastle,1500,good,93.018
17,newcastle,1500,soft,92.40599999999999
18,newcastle,1500,heavy,94.09999999999998
19,newcastle,2300,good,148.7
20,newcastle,2300,soft,147.724
21,newcastle,2300,heavy,150.93666666666667
22,newcastle,1850,good,115.96222222222224
23,newcastle,1850,soft,116.22250000000001
24,newcastle,1850,heavy,118.25999999999999
25,newcastle,1900,good,118.9
26,newcastle,1900,soft,
27,newcastle,1900,heavy,
28,newcastle,1250,good,75.54411764705883
29,newcastle,1250,soft,76.0875
30,newcastle,1250,heavy,
31,newcastle,2350,good,
32,newcastle,2350,soft,151.195
33,newcastle,2350,heavy,
34,newcastle,1350,good,
35,newcastle,1350,soft,82.405
36,newcastle,1350,heavy,83.28666666666665
37,newcastle,1880,good,117.3
38,newcastle,1880,soft,118.32499999999999
39,newcastle,1880,heavy,118.41250000000001
40,newcastle,1860,good,
41,newcastle,1860,soft,117.36
42,newcastle,1860,heavy,
43,newcastle,1890,good,
44,newcastle,1890,soft,120.685
45,newcastle,1890,heavy,122.0
46,newcastle,2900,good,
47,newcastle,2900,soft,201.07
48,newcastle,2900,heavy,
49,newcastle,2340,good,
50,newcastle,2340,soft,155.57
51,newcastle,2340,heavy,
52,newcastle,1870,good,
53,newcastle,1870,soft,
54,newcastle,1870,heavy,120.0
55,newcastle,2400,good,
56,newcastle,2400,soft,155.05
57,newcastle,2400,heavy,
,Track,Distance,Condish,Par Time
1,launceston,1200,good,71.24698412698413
2,launceston,1200,soft,71.75307692307693
3,launceston,1200,heavy,
4,launceston,1400,good,82.86647058823529
5,launceston,1400,soft,85.775625
6,launceston,1400,heavy,
7,launceston,1100,good,64.95535714285715
8,launceston,1100,soft,65.75538461538461
9,launceston,1100,heavy,
10,launceston,2100,good,132.24913043478261
11,launceston,2100,soft,133.208
12,launceston,2100,heavy,
13,launceston,1600,good,97.5838888888889
14,launceston,1600,soft,98.97000000000001
15,launceston,1600,heavy,
16,launceston,1220,good,72.62181818181817
17,launceston,1220,soft,74.10095238095238
18,launceston,1220,heavy,
19,launceston,1620,good,98.99000000000001
20,launceston,1620,soft,100.77700000000002
21,launceston,1620,heavy,
22,launceston,1420,good,86.6692857142857
23,launceston,1420,soft,87.378
24,launceston,1420,heavy,
25,launceston,2150,good,134.8
26,launceston,2150,soft,136.99571428571429
27,launceston,2150,heavy,
28,launceston,1450,good,
29,launceston,1450,soft,92.14
30,launceston,1450,heavy,
31,launceston,1120,good,66.36600000000001
32,launceston,1120,soft,67.876
33,launceston,1120,heavy,
34,launceston,2400,good,150.64000000000001
35,launceston,2400,soft,
36,launceston,2400,heavy,
37,launceston,2450,good,154.91
38,launceston,2450,soft,
39,launceston,2450,heavy,
,Track,Distance,Condish,Par Time
1,roma,1000,good,58.5516129032258
2,roma,1000,soft,
3,roma,1000,heavy,
4,roma,1200,good,72.48473684210525
5,roma,1200,soft,
6,roma,1200,heavy,
7,roma,1640,good,102.68333333333334
8,roma,1640,soft,
9,roma,1640,heavy,
10,roma,900,good,54.080000000000005
11,roma,900,soft,
12,roma,900,heavy,
,Track,Distance,Condish,Par Time
1,bairnsdale,1200,good,71.85352941176471
2,bairnsdale,1200,soft,73.07500000000002
3,bairnsdale,1200,heavy,75.1888888888889
4,bairnsdale,1000,good,58.77581818181819
5,bairnsdale,1000,soft,59.87619047619048
6,bairnsdale,1000,heavy,61.303333333333335
7,bairnsdale,2200,good,139.77562499999996
8,bairnsdale,2200,soft,141.01666666666668
9,bairnsdale,2200,heavy,144.625
10,bairnsdale,1600,good,98.59148148148148
11,bairnsdale,1600,soft,100.57799999999999
12,bairnsdale,1600,heavy,103.1425
13,bairnsdale,2000,good,126.44333333333333
14,bairnsdale,2000,soft,128.40857142857143
15,bairnsdale,2000,heavy,132.10000000000002
,Track,Distance,Condish,Par Time
1,grafton,1600,good,98.0175
2,grafton,1600,soft,97.86600000000001
3,grafton,1600,heavy,
4,grafton,2200,good,137.41166666666666
5,grafton,2200,soft,138.23399999999998
6,grafton,2200,heavy,
7,grafton,1100,good,63.87050000000001
8,grafton,1100,soft,64.43
9,grafton,1100,heavy,
10,grafton,1700,good,103.70900000000002
11,grafton,1700,soft,105.01499999999999
12,grafton,1700,heavy,
13,grafton,1200,good,69.18499999999999
14,grafton,1200,soft,70.17444444444445
15,grafton,1200,heavy,71.23
16,grafton,1400,good,83.25666666666666
17,grafton,1400,soft,84.45727272727274
18,grafton,1400,heavy,
19,grafton,1720,good,104.44999999999999
20,grafton,1720,soft,105.91
21,grafton,1720,heavy,
22,grafton,1420,good,83.9625
23,grafton,1420,soft,85.7275
24,grafton,1420,heavy,
25,grafton,1115,good,64.194
26,grafton,1115,soft,64.29
27,grafton,1115,heavy,
28,grafton,2220,good,137.38
29,grafton,2220,soft,139.54000000000002
30,grafton,2220,heavy,140.39
31,grafton,1215,good,69.84
32,grafton,1215,soft,70.595
33,grafton,1215,heavy,
34,grafton,1620,good,97.47
35,grafton,1620,soft,
36,grafton,1620,heavy,
37,grafton,1190,good,68.39
38,grafton,1190,soft,69.63
39,grafton,1190,heavy,
40,grafton,1425,good,
41,grafton,1425,soft,85.0175
42,grafton,1425,heavy,86.31
43,grafton,1025,good,
44,grafton,1025,soft,59.00333333333333
45,grafton,1025,heavy,
46,grafton,1625,good,
47,grafton,1625,soft,97.87333333333333
48,grafton,1625,heavy,99.59
49,grafton,2100,good,
50,grafton,2100,soft,129.09
51,grafton,2100,heavy,
52,grafton,1000,good,56.896
53,grafton,1000,soft,57.293749999999996
54,grafton,1000,heavy,
55,grafton,1185,good,68.16
56,grafton,1185,soft,
57,grafton,1185,heavy,70.945
58,grafton,1410,good,84.53666666666666
59,grafton,1410,soft,84.34333333333332
60,grafton,1410,heavy,86.91
61,grafton,1110,good,
62,grafton,1110,soft,
63,grafton,1110,heavy,65.51
64,grafton,1710,good,103.89666666666666
65,grafton,1710,soft,105.655
66,grafton,1710,heavy,107.15
67,grafton,1010,good,56.5
68,grafton,1010,soft,
69,grafton,1010,heavy,
70,grafton,1610,good,97.82666666666667
71,grafton,1610,soft,97.86600000000001
72,grafton,1610,heavy,101.825
73,grafton,1608,good,
74,grafton,1608,soft,97.53333333333335
75,grafton,1608,heavy,
76,grafton,2217,good,
77,grafton,2217,soft,138.625
78,grafton,2217,heavy,
79,grafton,1005,good,57.68
80,grafton,1005,soft,57.778
81,grafton,1005,heavy,
82,grafton,1708,good,106.59
83,grafton,1708,soft,
84,grafton,1708,heavy,
85,grafton,1180,good,68.72
86,grafton,1180,soft,
87,grafton,1180,heavy,
88,grafton,1630,good,
89,grafton,1630,soft,98.93666666666667
90,grafton,1630,heavy,
91,grafton,1730,good,105.50999999999999
92,grafton,1730,soft,106.87
93,grafton,1730,heavy,
94,grafton,3120,good,199.65
95,grafton,3120,soft,202.12
96,grafton,3120,heavy,
97,grafton,1175,good,67.77
98,grafton,1175,soft,68.33399999999999
99,grafton,1175,heavy,
100,grafton,2350,good,145.07999999999998
101,grafton,2350,soft,145.165
102,grafton,2350,heavy,
103,grafton,946,good,
104,grafton,946,soft,
105,grafton,946,heavy,54.076666666666675
106,grafton,1725,good,
107,grafton,1725,soft,105.595
108,grafton,1725,heavy,107.27
109,grafton,1120,good,
110,grafton,1120,soft,65.705
111,grafton,1120,heavy,65.63
112,grafton,1195,good,
113,grafton,1195,soft,68.78999999999999
114,grafton,1195,heavy,70.22999999999999
115,grafton,1206,good,
116,grafton,1206,soft,69.41499999999999
117,grafton,1206,heavy,71.938
118,grafton,1006,good,57.885000000000005
119,grafton,1006,soft,54.855999999999995
120,grafton,1006,heavy,
121,grafton,1181,good,69.04124999999999
122,grafton,1181,soft,68.78666666666668
123,grafton,1181,heavy,
124,grafton,2235,good,
125,grafton,2235,soft,139.82999999999998
126,grafton,2235,heavy,142.845
127,grafton,950,good,
128,grafton,950,soft,
129,grafton,950,heavy,54.84
130,grafton,1220,good,
131,grafton,1220,soft,70.57000000000001
132,grafton,1220,heavy,72.47
133,grafton,1020,good,
134,grafton,1020,soft,57.945
135,grafton,1020,heavy,
136,grafton,1015,good,
137,grafton,1015,soft,57.96
138,grafton,1015,heavy,
139,grafton,2230,good,
140,grafton,2230,soft,140.16
141,grafton,2230,heavy,
142,grafton,1106,good,64.485
143,grafton,1106,soft,64.34
144,grafton,1106,heavy,
145,grafton,1408,good,
146,grafton,1408,soft,84.99000000000001
147,grafton,1408,heavy,
148,grafton,1125,good,65.11
149,grafton,1125,soft,
150,grafton,1125,heavy,
151,grafton,1430,good,85.16
152,grafton,1430,soft,85.67
153,grafton,1430,heavy,
,Track,Distance,Condish,Par Time
1,gatton,860,good,49.54702127659576
2,gatton,860,soft,49.640588235294125
3,gatton,860,heavy,50.02
4,gatton,1100,good,64.2619
5,gatton,1100,soft,64.51319999999998
6,gatton,1100,heavy,64.975
7,gatton,1400,good,84.26930555555558
8,gatton,1400,soft,85.06685714285715
9,gatton,1400,heavy,85.28
10,gatton,1600,good,96.90185185185186
11,gatton,1600,soft,97.78666666666666
12,gatton,1600,heavy,98.93
13,gatton,2000,good,123.70923076923079
14,gatton,2000,soft,124.78
15,gatton,2000,heavy,
,Track,Distance,Condish,Par Time
1,mortlake,1600,good,97.92999999999999
2,mortlake,1600,soft,98.50666666666666
3,mortlake,1600,heavy,
4,mortlake,1300,good,81.46
5,mortlake,1300,soft,82.155
6,mortlake,1300,heavy,
7,mortlake,1100,good,65.12625
8,mortlake,1100,soft,65.75
9,mortlake,1100,heavy,
10,mortlake,2000,good,124.54499999999999
11,mortlake,2000,soft,125.59000000000002
12,mortlake,2000,heavy,
,Track,Distance,Condish,Par Time
1,carnarvon,1200,good,72.47749999999999
2,carnarvon,1200,soft,
3,carnarvon,1200,heavy,
4,carnarvon,1000,good,59.77
5,carnarvon,1000,soft,
6,carnarvon,1000,heavy,
7,carnarvon,1400,good,86.8425
8,carnarvon,1400,soft,
9,carnarvon,1400,heavy,
10,carnarvon,2000,good,124.01
11,carnarvon,2000,soft,
12,carnarvon,2000,heavy,
13,carnarvon,1700,good,104.59
14,carnarvon,1700,soft,
15,carnarvon,1700,heavy,
16,carnarvon,1600,good,99.24
17,carnarvon,1600,soft,
18,carnarvon,1600,heavy,
,Track,Distance,Condish,Par Time
